"","returns","lead_returns","ENV_NLP","SOC_NLP","GOV_NLP","ENV_Survey","SOC_Survey","GOV_Survey","Credit_Rating","Size"
"843",0.0050836555561761,0.00407113290476049,0.177340957827019,0.230666128613841,0.327387405144378,16.5,44,97,21.3071428571429,505194
"844",0.00407113290476049,0.00474408083648548,0.14975845410628,0.200603610588105,0.241372748033494,16.5,44,97,21.3071428571429,548308
"845",0.00474408083648548,0.00677788109299277,0.162564316506745,0.215501838425304,0.283214802693687,16.5,44,97,21.3071428571429,635424
"846",0.00677788109299277,0.00439201171130796,0.143563460958698,0.20538948051246,0.310446552521981,16.5,44,97,21.3071428571429,640392
"847",0.00439201171130796,0.00850451161745064,0.150683260126891,0.197083098726946,0.235223541298308,16.5,44,97,21.3071428571429,614551
"848",0.00850451161745064,0.00477249093479756,0.149316249846002,0.185310471390616,0.264526564638547,16.5,44,97,21.3071428571429,495050
"849",0.00477249093479756,0.00319836203119708,0.195980258922824,0.206402907457747,0.266748533224178,16.5,44,97,21.3071428571429,619851
"850",0.00319836203119708,0.00075922604481668,0.179478542073705,0.232607449092534,0.289980212268394,112.1,116,82,21.3071428571429,819392
"851",0.00075922604481668,0.00355871781592337,0.151362874980965,0.18217416077685,0.259489699884973,112.1,116,82,21.3071428571429,921665
"852",0.00355871781592337,0.00335596359841578,0.120853294766338,0.152404255548489,0.209521707949468,112.1,116,82,21.3071428571429,993614
"853",0.00335596359841578,0.00632476318255637,0.109173969793026,0.127935204301563,0.172122607885069,112.1,116,82,21.3071428571429,914093
"854",0.00632476318255637,0.00402118513789566,0.163773706203793,0.214997117243406,0.264682260817187,112.1,116,82,21.5142857142857,962261
"855",0.00402118513789566,0.00785546604154999,0.157888436677041,0.183968462549277,0.229012525487911,112.1,116,82,21.7451605758583,1138570
"856",0.00785546604154999,-0.00136683150917691,0.144843946230057,0.192353193138475,0.27773445116007,112.1,116,82,21.7451605758583,1313509
"857",-0.00136683150917691,-0.000208750221343923,0.155594947928207,0.195073267630773,0.254725004725005,112.1,116,82,21.7451605758583,1483808
"858",-0.000208750221343923,-0.001864801460684,0.15688622754491,0.191209367190498,0.260915525324019,112.1,116,82,21.7451605758583,1262854
"859",-0.001864801460684,0.00186869701150327,0.168819188191882,0.188974340396021,0.254505961733986,112.1,116,82,21.7451605758583,1087649
"860",0.00186869701150327,0.00414762106316229,0.145557428365037,0.189192202627618,0.308842859085347,112.1,116,82,21.7451605758583,1231666
"861",0.00414762106316229,0.00455579084748794,0.166155792341751,0.188995897593401,0.242558649067493,112.1,116,82,21.7451605758583,1079902
"862",0.00455579084748794,0.000990437172300984,0.15308914598435,0.186338025196784,0.227253009434985,168.4,129,91,21.7451605758583,1171863
"863",0.000990437172300984,0.000780154317574966,0.169206434936924,0.196310790203752,0.285279645419374,168.4,129,91,21.7451605758583,1213051
"864",0.000780154317574966,0.00527658138853644,0.130846982440608,0.158614001058014,0.229634636027512,168.4,129,91,21.7451605758583,1279561
"865",0.00527658138853644,0.000988766088523385,0.115668833390352,0.146068329497491,0.179045883136458,168.4,129,91,21.7451605758583,1342946
"866",0.000988766088523385,0.00714179124410891,0.214007287518007,0.205579686907851,0.253908081913397,168.4,129,91,21.7451605758583,1239129
"867",0.00714179124410891,0.00432970344331842,0.193642626667829,0.19393833556474,0.2564798710389,168.4,129,91,21.9461591588373,1388564
"868",0.00432970344331842,-0.00148439700755722,0.156122684295488,0.184584178498986,0.254432658063034,168.4,129,91,21.9461591588373,1433031
"869",-0.00148439700755722,0.00812681512894301,0.172095832494463,0.19793610814141,0.280253766851705,168.4,129,91,21.9461591588373,1434896
"870",0.00812681512894301,0.00654019437609686,0.170068027210884,0.202578759786354,0.283738264172579,168.4,129,91,21.9461591588373,1663558
"871",0.00654019437609686,0.00294213688374403,0.166214719474468,0.17921087071534,0.253838643827106,168.4,129,91,21.9461591588373,1616872
"872",0.00294213688374403,0.00561392273820278,0.148257241040746,0.186191806584027,0.255510204081633,168.4,129,91,22.0325338477477,1811035
"873",0.00561392273820278,0.00863856586966996,0.151929139768803,0.191886456139013,0.260044075266994,168.4,129,91,22.0325338477477,1951086
